Trinity_ID	380822	380823	380824	380825	V2	uniprot_acc_ID	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry.name	Status	Protein.names	Geme.names	Organism	Length	Gene.ontology.biological.process	Gene.ontology.cellular.component	Gene.ontology.GO	Gene.ontology.molecular.function	Gene.ontology.IDs
TRINITY_DN16015_c0_g1_i1	0	54	0	107	sp	Q74GM3	COXX_GEOSL	35.7	143	85	3	466	885	7	145	1.1e-12	75.9	COXX_GEOSL	reviewed	Protoheme IX farnesyltransferase (EC 2.5.1.141) (Heme B farnesyltransferase) (Heme O synthase)	ctaB GSU0223	Geobacter sulfurreducens (strain ATCC 51573 / DSM 12127 / PCA)	270	cellular respiration [GO:0045333]; heme biosynthetic process [GO:0006783]; heme O biosynthetic process [GO:0048034]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; farnesyltranstransferase activity [GO:0004311]; protoheme IX farnesyltransferase activity [GO:0008495]; cellular respiration [GO:0045333]; heme biosynthetic process [GO:0006783]; heme O biosynthetic process [GO:0048034]	farnesyltranstransferase activity [GO:0004311]; protoheme IX farnesyltransferase activity [GO:0008495]	GO:0004311; GO:0005886; GO:0006783; GO:0008495; GO:0016021; GO:0045333; GO:0048034
TRINITY_DN10746_c0_g1_i2	0	64	0	151	sp	Q15024	EXOS7_HUMAN	29.8	285	152	12	128	889	4	271	6.3e-19	96.7	EXOS7_HUMAN	reviewed	Exosome complex component RRP42 (Exosome component 7) (Ribosomal RNA-processing protein 42) (p8)	EXOSC7 KIAA0116 RRP42	Homo sapiens (Human)	291	exonucleolytic catabolism of deadenylated mRNA [GO:0043928]; exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000467]; nuclear mRNA surveillance [GO:0071028]; nuclear polyadenylation-dependent mRNA catabolic process [GO:0071042]; nuclear polyadenylation-dependent rRNA catabolic process [GO:0071035]; nuclear polyadenylation-dependent tRNA catabolic process [GO:0071038]; nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' [GO:0034427]; regulation of mRNA stability [GO:0043488]; RNA catabolic process [GO:0006401]; rRNA catabolic process [GO:0016075]; rRNA processing [GO:0006364]; U1 snRNA 3'-end processing [GO:0034473]; U4 snRNA 3'-end processing [GO:0034475]; U5 snRNA 3'-end processing [GO:0034476]	cytoplasmic exosome (RNase complex) [GO:0000177]; cytosol [GO:0005829]; exosome (RNase complex) [GO:0000178]; nuclear exosome (RNase complex) [GO:0000176]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]	cytoplasmic exosome (RNase complex) [GO:0000177]; cytosol [GO:0005829]; exosome (RNase complex) [GO:0000178]; nuclear exosome (RNase complex) [GO:0000176]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; 3'-5'-exoribonuclease activity [GO:0000175]; AU-rich element binding [GO:0017091]; RNA binding [GO:0003723]; exonucleolytic catabolism of deadenylated mRNA [GO:0043928]; exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000467]; nuclear mRNA surveillance [GO:0071028]; nuclear polyadenylation-dependent mRNA catabolic process [GO:0071042]; nuclear polyadenylation-dependent rRNA catabolic process [GO:0071035]; nuclear polyadenylation-dependent tRNA catabolic process [GO:0071038]; nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' [GO:0034427]; regulation of mRNA stability [GO:0043488]; RNA catabolic process [GO:0006401]; rRNA catabolic process [GO:0016075]; rRNA processing [GO:0006364]; U1 snRNA 3'-end processing [GO:0034473]; U4 snRNA 3'-end processing [GO:0034475]; U5 snRNA 3'-end processing [GO:0034476]	3'-5'-exoribonuclease activity [GO:0000175]; AU-rich element binding [GO:0017091]; RNA binding [GO:0003723]	GO:0000175; GO:0000176; GO:0000177; GO:0000178; GO:0000467; GO:0003723; GO:0005654; GO:0005730; GO:0005829; GO:0006364; GO:0006401; GO:0016075; GO:0017091; GO:0034427; GO:0034473; GO:0034475; GO:0034476; GO:0043488; GO:0043928; GO:0071028; GO:0071035; GO:0071038; GO:0071042
TRINITY_DN98568_c3_g1_i1	19843	7902	15612	6331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2990_c0_g1_i7	0	23	0	111	sp	P56286	IF2A_SCHPO	47.8	276	140	3	65	886	4	277	7.7e-65	249.6	IF2A_SCHPO	reviewed	Eukaryotic translation initiation factor 2 subunit alpha (eIF-2-alpha)	tif211 SPAC3G9.09c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	306	cytoplasmic translational initiation [GO:0002183]; mitotic G1 DNA damage checkpoint [GO:0031571]	cytosol [GO:0005829]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 2B complex [GO:0005851]; eukaryotic translation initiation factor 2 complex [GO:0005850]; multi-eIF complex [GO:0043614]	cytosol [GO:0005829]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 2 complex [GO:0005850]; eukaryotic translation initiation factor 2B complex [GO:0005851]; multi-eIF complex [GO:0043614]; ribosome binding [GO:0043022]; RNA binding [GO:0003723]; translation initiation factor activity [GO:0003743]; cytoplasmic translational initiation [GO:0002183]; mitotic G1 DNA damage checkpoint [GO:0031571]	ribosome binding [GO:0043022]; RNA binding [GO:0003723]; translation initiation factor activity [GO:0003743]	GO:0002183; GO:0003723; GO:0003743; GO:0005829; GO:0005850; GO:0005851; GO:0031571; GO:0033290; GO:0043022; GO:0043614
TRINITY_DN9446_c0_g1_i1	0	41	0	152	sp	Q921I9	EXOS4_MOUSE	35.9	217	135	2	37	675	1	217	9.5e-30	132.1	EXOS4_MOUSE	reviewed	Exosome complex component RRP41 (Exosome component 4) (Ribosomal RNA-processing protein 41)	Exosc4 Rrp41	Mus musculus (Mouse)	245	defense response to virus [GO:0051607]; DNA deamination [GO:0045006]; histone mRNA catabolic process [GO:0071044]; maturation of 5.8S rRNA [GO:0000460]; nuclear mRNA surveillance [GO:0071028]; nuclear-transcribed mRNA catabolic process [GO:0000956]; nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' [GO:0034427]; polyadenylation-dependent snoRNA 3'-end processing [GO:0071051]; positive regulation of cell growth [GO:0030307]; rRNA catabolic process [GO:0016075]; U4 snRNA 3'-end processing [GO:0034475]	cytoplasm [GO:0005737]; cytoplasmic exosome (RNase complex) [GO:0000177]; cytosol [GO:0005829]; exosome (RNase complex) [GO:0000178]; intermediate filament cytoskeleton [GO:0045111]; nuclear exosome (RNase complex) [GO:0000176]; nucleolus [GO:0005730]; nucleus [GO:0005634]; transcriptionally active chromatin [GO:0035327]	cytoplasm [GO:0005737]; cytoplasmic exosome (RNase complex) [GO:0000177]; cytosol [GO:0005829]; exosome (RNase complex) [GO:0000178]; intermediate filament cytoskeleton [GO:0045111]; nuclear exosome (RNase complex) [GO:0000176]; nucleolus [GO:0005730]; nucleus [GO:0005634]; transcriptionally active chromatin [GO:0035327]; mRNA 3'-UTR AU-rich region binding [GO:0035925]; defense response to virus [GO:0051607]; DNA deamination [GO:0045006]; histone mRNA catabolic process [GO:0071044]; maturation of 5.8S rRNA [GO:0000460]; nuclear mRNA surveillance [GO:0071028]; nuclear-transcribed mRNA catabolic process [GO:0000956]; nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' [GO:0034427]; polyadenylation-dependent snoRNA 3'-end processing [GO:0071051]; positive regulation of cell growth [GO:0030307]; rRNA catabolic process [GO:0016075]; U4 snRNA 3'-end processing [GO:0034475]	mRNA 3'-UTR AU-rich region binding [GO:0035925]	GO:0000176; GO:0000177; GO:0000178; GO:0000460; GO:0000956; GO:0005634; GO:0005730; GO:0005737; GO:0005829; GO:0016075; GO:0030307; GO:0034427; GO:0034475; GO:0035327; GO:0035925; GO:0045006; GO:0045111; GO:0051607; GO:0071028; GO:0071044; GO:0071051
TRINITY_DN117103_c0_g1_i1	0	46	0	75	sp	P0CQ45	REXO4_CRYNB	44.5	200	105	3	170	757	133	330	2.8e-35	150.6	REXO4_CRYNB	reviewed	RNA exonuclease 4 (EC 3.1.-.-)	REX4 CNBC1480	Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) (Filobasidiella neoformans)	408	rRNA processing [GO:0006364]	nucleus [GO:0005634]	nucleus [GO:0005634]; 3'-5' exonuclease activity [GO:0008408]; nucleic acid binding [GO:0003676]; rRNA processing [GO:0006364]	3'-5' exonuclease activity [GO:0008408]; nucleic acid binding [GO:0003676]	GO:0003676; GO:0005634; GO:0006364; GO:0008408
TRINITY_DN5797_c0_g1_i11	0	28	0	137	sp	P29980	CPXN_NOSS1	28.2	220	139	7	958	1605	251	455	6.8e-15	84	CPXN_NOSS1	reviewed	Probable cytochrome P450 110 (EC 1.14.-.-)	cyp110 alr1450	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576)	459	nitrogen fixation [GO:0009399]		heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]; nitrogen fixation [GO:0009399]	heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]	GO:0004497; GO:0005506; GO:0009399; GO:0016705; GO:0020037
TRINITY_DN6598_c0_g1_i1	71	930	90	1309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN9183_c0_g1_i1	0	76	0	201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2394_c1_g1_i6	0	130	0	191	sp	Q8LC68	NRP2_ARATH	23.9	222	147	5	52	663	9	226	7.5e-18	93.2	NRP2_ARATH	reviewed	NAP1-related protein 2 (Nucleosome/chromatin assembly factor group A5) (Protein SET homolog 2)	NRP2 NFA5 At1g18800 F6A14.10	Arabidopsis thaliana (Mouse-ear cress)	255	double-strand break repair via homologous recombination [GO:0000724]; nucleosome assembly [GO:0006334]; somatic cell DNA recombination [GO:0016444]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; chromatin binding [GO:0003682]; histone binding [GO:0042393]; double-strand break repair via homologous recombination [GO:0000724]; nucleosome assembly [GO:0006334]; somatic cell DNA recombination [GO:0016444]	chromatin binding [GO:0003682]; histone binding [GO:0042393]	GO:0000724; GO:0003682; GO:0005634; GO:0005737; GO:0005829; GO:0006334; GO:0016444; GO:0042393
TRINITY_DN12630_c0_g1_i1	0	39	0	94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2002_c0_g1_i2	0	33	0	92	sp	P09622	DLDH_HUMAN	60.2	470	182	4	162	1568	43	508	1.2e-152	541.6	DLDH_HUMAN	reviewed	Dihydrolipoyl dehydrogenase, mitochondrial (EC 1.8.1.4) (Dihydrolipoamide dehydrogenase) (Glycine cleavage system L protein)	DLD GCSL LAD PHE3	Homo sapiens (Human)	509	2-oxoglutarate metabolic process [GO:0006103]; aging [GO:0007568]; branched-chain amino acid catabolic process [GO:0009083]; cell redox homeostasis [GO:0045454]; dihydrolipoamide metabolic process [GO:0051068]; gastrulation [GO:0007369]; histone succinylation [GO:0106077]; lipoate metabolic process [GO:0009106]; lysine catabolic process [GO:0006554]; mitochondrial acetyl-CoA biosynthetic process from pyruvate [GO:0061732]; mitochondrial electron transport, NADH to ubiquinone [GO:0006120]; oxidation-reduction process [GO:0055114]; proteolysis [GO:0006508]; pyruvate metabolic process [GO:0006090]; regulation of membrane potential [GO:0042391]; sperm capacitation [GO:0048240]; tricarboxylic acid cycle [GO:0006099]	acrosomal matrix [GO:0043159]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; motile cilium [GO:0031514]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; oxoglutarate dehydrogenase complex [GO:0045252]; pyruvate dehydrogenase complex [GO:0045254]	acrosomal matrix [GO:0043159]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; motile cilium [GO:0031514]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; oxoglutarate dehydrogenase complex [GO:0045252]; pyruvate dehydrogenase complex [GO:0045254]; dihydrolipoyl dehydrogenase activity [GO:0004148]; flavin adenine dinucleotide binding [GO:0050660]; lipoamide binding [GO:0043544]; NAD binding [GO:0051287]; 2-oxoglutarate metabolic process [GO:0006103]; aging [GO:0007568]; branched-chain amino acid catabolic process [GO:0009083]; cell redox homeostasis [GO:0045454]; dihydrolipoamide metabolic process [GO:0051068]; gastrulation [GO:0007369]; histone succinylation [GO:0106077]; lipoate metabolic process [GO:0009106]; lysine catabolic process [GO:0006554]; mitochondrial acetyl-CoA biosynthetic process from pyruvate [GO:0061732]; mitochondrial electron transport, NADH to ubiquinone [GO:0006120]; oxidation-reduction process [GO:0055114]; proteolysis [GO:0006508]; pyruvate metabolic process [GO:0006090]; regulation of membrane potential [GO:0042391]; sperm capacitation [GO:0048240]; tricarboxylic acid cycle [GO:0006099]	dihydrolipoyl dehydrogenase activity [GO:0004148]; flavin adenine dinucleotide binding [GO:0050660]; lipoamide binding [GO:0043544]; NAD binding [GO:0051287]	GO:0004148; GO:0005634; GO:0005654; GO:0005739; GO:0005759; GO:0006090; GO:0006099; GO:0006103; GO:0006120; GO:0006508; GO:0006554; GO:0007369; GO:0007568; GO:0009083; GO:0009106; GO:0031514; GO:0042391; GO:0043159; GO:0043544; GO:0045252; GO:0045254; GO:0045454; GO:0048240; GO:0050660; GO:0051068; GO:0051287; GO:0055114; GO:0061732; GO:0106077
TRINITY_DN13033_c0_g1_i5	0	102	0	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN752_c0_g1_i5	0	22	0	113	sp	Q9AAV6	KPRS_CAUVC	48.3	319	155	5	119	1075	3	311	5.4e-72	273.1	KPRS_CAUVC	reviewed	Ribose-phosphate pyrophosphokinase (RPPK) (EC 2.7.6.1) (5-phospho-D-ribosyl alpha-1-diphosphate) (Phosphoribosyl diphosphate synthase) (Phosphoribosyl pyrophosphate synthase) (P-Rib-PP synthase) (PRPP synthase) (PRPPase)	prs CC_0487	Caulobacter vibrioides (strain ATCC 19089 / CB15) (Caulobacter crescentus)	312	5-phosphoribose 1-diphosphate biosynthetic process [GO:0006015]; nucleoside metabolic process [GO:0009116]; nucleotide biosynthetic process [GO:0009165]; ribonucleoside monophosphate biosynthetic process [GO:0009156]	cytoplasm [GO:0005737]	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; ribose phosphate diphosphokinase activity [GO:0004749]; 5-phosphoribose 1-diphosphate biosynthetic process [GO:0006015]; nucleoside metabolic process [GO:0009116]; nucleotide biosynthetic process [GO:0009165]; ribonucleoside monophosphate biosynthetic process [GO:0009156]	ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; ribose phosphate diphosphokinase activity [GO:0004749]	GO:0000287; GO:0004749; GO:0005524; GO:0005737; GO:0006015; GO:0009116; GO:0009156; GO:0009165; GO:0016301
TRINITY_DN565_c1_g1_i2	0	122	0	34	sp	Q8Q0U0	Y045_METMA	37.5	120	65	3	428	763	206	323	2.2e-10	68.2	Y045_METMA	reviewed	Putative ankyrin repeat protein MM_0045	MM_0045	Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88) (Methanosarcina frisia)	360					
TRINITY_DN8308_c0_g1_i1	0	75	0	44	sp	Q9P2Q2	FRM4A_HUMAN	44.4	550	261	6	288	1934	15	520	1.5e-110	403.3	FRM4A_HUMAN	reviewed	FERM domain-containing protein 4A	FRMD4A FRMD4 KIAA1294	Homo sapiens (Human)	1039	establishment of epithelial cell polarity [GO:0090162]; negative regulation of protein secretion [GO:0050709]; positive regulation of protein secretion [GO:0050714]	adherens junction [GO:0005912]; bicellular tight junction [GO:0005923]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]	adherens junction [GO:0005912]; bicellular tight junction [GO:0005923]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; protein-macromolecule adaptor activity [GO:0030674]; establishment of epithelial cell polarity [GO:0090162]; negative regulation of protein secretion [GO:0050709]; positive regulation of protein secretion [GO:0050714]	protein-macromolecule adaptor activity [GO:0030674]	GO:0005737; GO:0005856; GO:0005912; GO:0005923; GO:0030674; GO:0050709; GO:0050714; GO:0090162
TRINITY_DN3032_c0_g1_i1	0	41	0	140	sp	Q3EDF8	PPR28_ARATH	24.5	343	237	11	141	1103	207	549	2.8e-17	91.7	PPR28_ARATH	reviewed	Pentatricopeptide repeat-containing protein At1g09900	At1g09900 F21M12.38	Arabidopsis thaliana (Mouse-ear cress)	598					
TRINITY_DN3970_c0_g1_i9	0	42	0	109	sp	P30182	TOP2_ARATH	46.1	1203	570	15	36	3542	32	1190	1.3e-291	1005	TOP2_ARATH	reviewed	DNA topoisomerase 2 (EC 5.6.2.2) (DNA topoisomerase II)	TOP2 At3g23890 F14O13.7	Arabidopsis thaliana (Mouse-ear cress)	1473	DNA topological change [GO:0006265]; mitotic DNA integrity checkpoint [GO:0044774]; resolution of meiotic recombination intermediates [GO:0000712]; sister chromatid segregation [GO:0000819]	nucleus [GO:0005634]	nucleus [GO:0005634]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA topoisomerase activity [GO:0003916]; DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [GO:0003918]; metal ion binding [GO:0046872]; DNA topological change [GO:0006265]; mitotic DNA integrity checkpoint [GO:0044774]; resolution of meiotic recombination intermediates [GO:0000712]; sister chromatid segregation [GO:0000819]	ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA topoisomerase activity [GO:0003916]; DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [GO:0003918]; metal ion binding [GO:0046872]	GO:0000712; GO:0000819; GO:0003677; GO:0003916; GO:0003918; GO:0005524; GO:0005634; GO:0006265; GO:0044774; GO:0046872
TRINITY_DN15504_c0_g1_i1	203	0	76	0	sp	Q9VZI3	UN112_DROME	58.8	716	249	15	546	2591	4	707	4.1e-231	802.7	UN112_DROME	reviewed	Unc-112-related protein (Fermitin-1)	Fit1 CG14991	Drosophila melanogaster (Fruit fly)	708	cardiac muscle tissue development [GO:0048738]; cell-matrix adhesion [GO:0007160]; defense response to Gram-negative bacterium [GO:0050829]; integrin-mediated signaling pathway [GO:0007229]	cell-substrate junction [GO:0030055]; cytoplasm [GO:0005737]	cell-substrate junction [GO:0030055]; cytoplasm [GO:0005737]; cell adhesion molecule binding [GO:0050839]; integrin binding [GO:0005178]; cardiac muscle tissue development [GO:0048738]; cell-matrix adhesion [GO:0007160]; defense response to Gram-negative bacterium [GO:0050829]; integrin-mediated signaling pathway [GO:0007229]	cell adhesion molecule binding [GO:0050839]; integrin binding [GO:0005178]	GO:0005178; GO:0005737; GO:0007160; GO:0007229; GO:0030055; GO:0048738; GO:0050829; GO:0050839
TRINITY_DN17340_c0_g1_i18	0	38	0	99	sp	P16100	IDH_AZOVI	57.7	737	298	5	150	2339	5	734	6.6e-243	842	IDH_AZOVI	reviewed	Isocitrate dehydrogenase [NADP] (IDH) (EC 1.1.1.42) (Oxalosuccinate decarboxylase)	icd	Azotobacter vinelandii	741	glyoxylate cycle [GO:0006097]; tricarboxylic acid cycle [GO:0006099]	cytoplasm [GO:0005737]	cytoplasm [GO:0005737]; isocitrate dehydrogenase (NADP+) activity [GO:0004450]; metal ion binding [GO:0046872]; glyoxylate cycle [GO:0006097]; tricarboxylic acid cycle [GO:0006099]	isocitrate dehydrogenase (NADP+) activity [GO:0004450]; metal ion binding [GO:0046872]	GO:0004450; GO:0005737; GO:0006097; GO:0006099; GO:0046872
